plasmid_0;125+,18+,119-,81+
plasmid_2;177-,83+,251+,258-,173+,158-
plasmid_3;59+,202-,96-,224-,243-,205+,22+,143-,100+,220-
plasmid_5;249-,93-,209-,321+,216+,194+,102+,194-
plasmid_6;241+,159-,209-,321+,216+,194+,102+
plasmid_7;241+,108-,143-,251-,38+,135-,62-,279-,205-,243+,224+,299+,268+,68-,179+
plasmid_8;320-,216+,193+,86+,279-,205-,243+,295+,224+,299+,269+,65+,243+,224+
plasmid_9;190+,308-,294+,73+,306+,214+,221+
plasmid_10;248+,99+,141-,130+,269-,299-,224-,243-,205+,279+,79-,268-,299-
plasmid_11;158+,173-,256+,143-,97+,293+,273-,301+,275+
plasmid_12;249-,128+,252+,298+,249+
plasmid_13;181-,121+,322-,170-
plasmid_14;252+,105+
plasmid_15;92+
plasmid_17;299+,269+,188-,268-,299-,224-,243-,205+,279+,147+,163-
plasmid_18;113+
plasmid_19;127+
plasmid_38;185+,145+,187+
plasmid_50;223-,129-,172+,237-,217-
