plasmid_0;66+,47+,69-,7-
plasmid_1;25+,35-,4-,102+,123+,76-
plasmid_2;134+,14-,72+,62-,60-,70+,116-,65+,121+,134+,17+,126-,72+,63-,60-,98+,38-
plasmid_3;38+,19-,130-,24-,126-,72+,62-,60-,70+,116-,64-,121+
plasmid_4;91+,87+,114+,50-,78+,32-,91+,88-,114+,51+,78+,30+
plasmid_5;30+
plasmid_6;51+
plasmid_7;76+,124-,102-,18+,137-,35+,8+,119-,141-,152-,140-,132-,105+
plasmid_8;81+,115-,86+,117+,20+,103-
plasmid_9;157+,139+,119+,22-
plasmid_10;105-,132+,140+,152+,139+,119+,21+
plasmid_11;119+
plasmid_12;105-,132+,140+,152+,143+,111+,6+,35-,137+,5-,77+,173+,55-,11-,111-,136-,138+,133+,105+
plasmid_13;111+
plasmid_14;52+,94+
