plasmid_0;190+,109-,126+,263+,117+,155-,174-
plasmid_2;138+,197+,122+,224+,222-,238-,150+
plasmid_3;96+,143+,212-,147-,86+,195+,224+,226+,238-,150+
plasmid_4;185+,89+
plasmid_5;235+,81+,114-,18+,114-,106-,158-
plasmid_6;161+,240+,125+
plasmid_7;150-,238+,226-,224-,195-,77+,114-,101+,134-,115+,134+,98+,190-
plasmid_8;158+,183+,91+
plasmid_9;164-,189-,230-,118+,132-,22+,132+,201+,141+,225+,162+,205-,111+,224+,226+,238-,150+
plasmid_10;233-,47+,114-,84+,114+,124+,234-
plasmid_11;215+,205+,162-,225-,141-,126+,263+,40+,174-
plasmid_12;93+
plasmid_28;181-,126+
