plasmid_0;56-,148+,57+,75-,47-,216-,108+,216+,54+,148-,58+,130-,217+,111+,115-
plasmid_1;154-,106+,53-,74-,64+,207-,74-,23-,96-,121+,156-
plasmid_2;172-,177-,124+,41+,74-,40+,78+,26+,208-,100-
plasmid_3;154-,106+,27+,105-,154+
plasmid_4;63+
plasmid_5;167-,55+,167+
plasmid_6;122-,7+,82+,52+,105-,154+
plasmid_7;122-,1+,75-,3+,123-,82-,152+,178-,31-,105-,154+
plasmid_8;100+,202-,72+,74+,207+,60-,223-,68-,123-,82-,152+,51+,75+,8-
plasmid_9;154-,105+,4-,82-,152+,178-,2+,105-
plasmid_10;74+,16-,75+,18-,106-,154+
plasmid_11;164+,25-,78+,36-,93-,109+,159+
plasmid_12;100+,208+,11+,136-
plasmid_13;100+,208+,35+
plasmid_14;100+,205-,37-,162+,83+,229+
plasmid_15;100+,208+,39+
plasmid_16;100+,205-,19-,96-,80+
plasmid_17;100+,33-,107+
plasmid_18;100+,206+,43+,168+,126+,125+,137-,101-
plasmid_19;100+,208+,45+
plasmid_20;100+,202-,17+,149+,162+,83+,229+
plasmid_21;100+
plasmid_22;154-,106+,48-,168+,127+,125+,138+,101-
plasmid_23;154-,106+,20+
plasmid_24;154-,106+,28+,135+
plasmid_25;154-,106+
plasmid_26;154-,105+,14+
plasmid_27;154-,105+,10+,75+,30+,107+
plasmid_28;154-,105+
plasmid_29;50-,75+,24-,71-
plasmid_30;15+,75+,6-,98-,22+
