plasmid_0;105+,134+,70+,45-,117+,49-
plasmid_1;167-,190-,123-,175+,124-,175+,72+,113-,71+,35-,191-,183+,165-
plasmid_2;172-,188+,150+,145+,155+,53-,145+,154-,102-,146-,152+,193-,19+
plasmid_3;87-,168-,173+,187-,75+,171-,176-,122-,176-,197-,177+,85-,145+,155+,129+
plasmid_4;132+,151+,60+,185+,198+,168-,173+,77-,164-,161+,169+,65-,140-,86+,197+,176+,171+,92+,171-
plasmid_5;167-,120+
plasmid_6;180+,99+,172+
plasmid_7;168-,170+,59+,186+,198+,168-,173+,187-,68+,185+,198+
plasmid_8;76+
plasmid_9;168-,173+,187-,58+,131-,84+,186+,198+,168-,170+,44-,169-
plasmid_10;170-,168+,198-,186-,126+,136-,37+,131-,82-,172+
plasmid_11;179-,147+,184+,151+,60+,185+,198+
plasmid_12;180+,32-,140-,89+,189+,172+
plasmid_13;5+
plasmid_14;179-,29-,138+,118+,165-
plasmid_15;114+
plasmid_16;125+
plasmid_17;51-,163-,156-,179-,40+,138+
plasmid_18;138+,112-,145+,154-,31+,137-,34+,163-,156-,179-
plasmid_19;138+
plasmid_20;158-,8-,159-,148-,113+,135-,191-,183+
plasmid_21;113+
plasmid_22;173+,187-,195-,184+,151+,41+,179+
plasmid_23;166+,67+,137+,43+,190+,167+
plasmid_24;127+,134+,78+,161+,1+,194-,130+
plasmid_25;134+
plasmid_26;104+,152-,146+,46+,121+,52-,146+,57+,180-
plasmid_27;169-,161-,164+,36-,146+,73+
plasmid_28;191+,111-,146+,160+,183+,165-
plasmid_29;166+,24+,121+,18-,158+
plasmid_30;121+,38+,158+
plasmid_31;173+,187-,195-,184+
plasmid_32;173+
plasmid_33;13-,136+,55+,140+,107+
plasmid_34;22-,131-,48-,136+,62+,189+
plasmid_35;191+,66+,136+,3+,188-
plasmid_36;136+
plasmid_37;140+
plasmid_38;169-,161-,164+,14+,200-
plasmid_39;169-,161-,164+,27+,190+,167+
plasmid_40;169-,161-,164+,80+,190+,167+
plasmid_41;169-,161-,164+,115+
plasmid_42;161-,164+,133+
plasmid_43;161-,164+
plasmid_44;54-,117+,91-
plasmid_45;117+
plasmid_46;191+,83+,131+,74-,166-
plasmid_47;180+,119+,131+,144-,166-
plasmid_48;179+,156+,163+,17-,145+,154-,12-,166-
plasmid_49;179+,156+,163+,16+,191-
plasmid_50;179+,156+,163+,33-,191-
plasmid_51;179+,156+,163+,39+
plasmid_52;179+,156+,163+,79+
plasmid_53;179+,156+,163+,20+
plasmid_54;179+,156+,163+,69+,158+
plasmid_55;156+,163+,63-,180-
plasmid_56;156+,163+,101-,154+,145-,30-
plasmid_57;156+,163+,88+,194-
plasmid_58;156+,163+
