plasmid_0;225-,211-,346-,265-,164-,175+,164-,218+,227+,153+,341-,135+,25+,359+,132-,173-,169-
plasmid_1;302-,101+,302+,211+,207-,285-,181+,286-,154+,180+,181+,104+,176-,141+,292+,343+,142+,68+,172-
plasmid_2;225-,211-,346-,336-,283+,115+,133+,123-,331+,314-,268+
plasmid_3;172+,100+,172-
plasmid_4;272-,223-,340-,279-,264+,91+,353-,207+,211-,346-,336-,283+,184+,283-
plasmid_5;216-,241-,119+
plasmid_6;248+,118+,151+,330+,2-
plasmid_7;172+,149+,290-,69-,283-,336+,346+,211+,207-,353+
plasmid_8;353-,207+,211-,346-,336-,283+,108+,275-,205-,121+,201-,309-,246+
plasmid_9;114-,47-,132-,82-,199+,362+,303+,179+,298-,228+,300-,276-,70+,267+,133-,95-,260-,132-,174+
plasmid_10;210-,319-,81+,290+
plasmid_11;226-,159+
plasmid_12;307+,87+,187-,90+,312+
plasmid_13;93+
plasmid_14;161-,349+,307+,124+,283-,336+,346+,211+,207-,353+
plasmid_15;315-,130+,283-,336+,346+,211+,207-,353+
plasmid_16;248+,317+,86+
plasmid_17;312-,127+,140-,83-,320+,210+
plasmid_18;137+,166-,134+
plasmid_19;315-,125+,311+
plasmid_20;273-,147+,99+,143+,129+,315+
plasmid_21;120+,166+,137-
plasmid_22;120+,166+,274+
plasmid_23;161-,349+,71+,305-,349-
plasmid_24;52+,133+,267-,107+,320+,210+
plasmid_25;92+
plasmid_26;96+,317-,248-
plasmid_27;76+
plasmid_28;229+,294-,252-,196+,224-,297+,256-,88-,152-,234-,178+,155-,227+
plasmid_29;311-,269-,234-,178+,155-,227+
plasmid_30;177+
plasmid_31;72+
plasmid_32;248+,317+,63+,233+
plasmid_33;67+
plasmid_34;131+
plasmid_35;311-,89+,312+
plasmid_36;112+
plasmid_37;146+,338+,158-,327-,147-,328+,308-,189-,151+,330+,358-,185+,248-
plasmid_38;241-,33-,132+,20+,168+,188+,19+
plasmid_39;150+,168+,188+,9+
plasmid_40;168+,188+,183-,317-,248-
plasmid_41;353-,207+,211-,346-,336-
plasmid_42;296+,224+,197+,252+,293+,229-
plasmid_43;342-,135+,198-,255-,222+,156+,237-,105-
plasmid_44;267-,97+,133+,267-,77+,144-,278-,6+,139-,23-
plasmid_45;267-,97+,133+,267-,11+
plasmid_46;267-,97+,133+
plasmid_47;324+,151+,262+,290+
plasmid_48;40-,328-,147+,327+,3-,139+,22-,305-
plasmid_49;28-,142+,8+,301-,228-,299-,179-,304+,361-,199-,75-
plasmid_50;208+,29+,140+,21+
plasmid_51;327+,7-,140+
plasmid_52;287-,205+,139-,64+,278+,144+,202+,199+,361+,304-
plasmid_53;187-,4+,132-,30-,143-,26-,278+,144+,15-,358+
plasmid_54;41+,144+,109-
plasmid_55;263-,171-,27+,132-,24+,278+,144+,61+,284-
plasmid_56;66+,278+,144+,138+
plasmid_57;74-,278+,144+
plasmid_58;80+,143+,111+,290+
plasmid_59;231-,43-,139+,10-,238+
plasmid_60;37-,139+,46+,139+,13-,162-,1+
plasmid_61;32+,139+,31-
plasmid_62;358-,163+,271+,170-,139+,126+,318+
plasmid_63;231-,39-,139+,205-,287+
plasmid_64;171+,263+
plasmid_65;162-,128-,136+,38-,319+
plasmid_66;321+,53-,136+,12-
plasmid_67;136+
