plasmid_0;79+,279+,186-,582+,450+,522-
plasmid_1;69+,572+
plasmid_3;145+,289-,312+,245-,398-,443-,73+,406+,526+,332-,177-,284+
plasmid_5;324+,487-,103-,273+,249+,450-,152+,173-,350+,235-,120-,396-,287-,216-
plasmid_6;56+,445+
plasmid_11;146+,289-,313-,245-,399-,443-,72+,406+,527-,332-,178-,284+
plasmid_12;466-,87-,107-,76+
plasmid_14;36+,89+
plasmid_16;420-,243+,127+,53-,111-,540-,578-,26+,446-,349+,266+,510-,440+,301+
plasmid_17;298-,39+,89+
plasmid_21;264+,537+,236-,583-,98+
plasmid_22;264+,529+,234+,579+,98+
