plasmid_0;125+,226-,107+,226+,177+
plasmid_1;238+,103-,113+,175+,162-,245+,238+,111+,124+,151-
plasmid_3;202+,193+,207-,147+,196+,231-,165-,71+,168+,143-,148+,73-,214+,154-,130+,183-
plasmid_4;54+,124+,258+,51+,102+,93-,245-,162+,225+,280-,215+,121-,68+,253-,217+,262-,114+,16+,264-
plasmid_5;60-,148-,144-,168-,86+,165+,230-,196-,146+
plasmid_6;170+,251+,210-,142+,216+,209-,44-,239+,248-,121+,100-,127+,224-,177+
plasmid_7;170+,251+,210-,142+,216+,209-,116+,78+,239+,259+,225-,162-,63-,276+,135+,257+
plasmid_8;164-,235-,176+,223+,72-,158-,76+,238-,245-,162+,225+,280-,215+,121-,24-,269-,137-,217-,18+,280-
plasmid_9;258+,85-,133+,249+,176+,223+,55-,124+,258+,51+,102+,93-,245-,162+,225+,259-,57+,163-
plasmid_10;83+
plasmid_11;176+,223+,99-,239+,259+,225-,162-,245+,238+,75-,133+,249+,176+,84+,279+,108-,160-,108-
plasmid_12;110+,119-,77+,113-,62+,116-,209+,239+,259+,225-,162-,245+
plasmid_13;69+
plasmid_15;74+,119+,109+,132-,64-,204+,179-,149-,184+
plasmid_16;162+,225+,259-,239-,97+
plasmid_17;191+,233+,126-,87+,203+,261+,191+,232+,126-,89+,203+
plasmid_19;183-,149+,178-,204-,96+,133+,141+,198-,211+
