plasmid_0;162+,42-,130-,162+,207-,59+,224-,131+
plasmid_1;140-,222-,181-,78+,124-
plasmid_2;219+,171-,185+,86-,100+,72+,108-
plasmid_3;56+,127-,71+,174+,130-,143+,101-,95+,174+
plasmid_4;207-,83+,174+,130-,162+,207-,62+,134+,58-,97+,53+,109+,39+,224-,131+
plasmid_6;108+,91-,207+,162-,130+,174-,112-,177+,79+,154+
plasmid_7;124+,204-,76+,154+
plasmid_8;6-,102-,19+,132-,189+,164-,187-,158-
plasmid_10;145-,201+,67+
plasmid_11;98+
plasmid_12;93+
plasmid_21;89-,102+,209+
plasmid_32;176+,182-,157-,60-,201-,145+
plasmid_35;108+,118+,173-,175+,188+,166-,152-,144+
plasmid_38;99+
