plasmid_0;1966-,853+,923-
plasmid_1;67-,1+
plasmid_2;1590-,12813+,9286+,17+,1590-,12849-,9286+,2+,586+,14485-,7525+,191-,14546+,78-,5398+,586+,14417+
plasmid_3;54+
plasmid_4;4829+,13240-,58+,7404+
plasmid_5;2191+,1298+,7286-,10710+,5873-
plasmid_7;967-,10+,1121+
plasmid_10;1076+,15451+,7246-,11474-,6759+,4253+,8408-
plasmid_12;7942+,12769+,455+
plasmid_15;790+,10685+,3691-,10555-,362+
plasmid_22;1406+,1257-
plasmid_25;336+,12022-,8979-,3517+
plasmid_28;42+
plasmid_29;2433+,9075-,449+
plasmid_30;428+
plasmid_32;693-,8649-,710+
plasmid_33;471+
plasmid_36;548+,14360-,8554-
plasmid_40;374+,8706+,7987-
plasmid_42;355+
plasmid_43;333+
plasmid_44;6852+,10322+,130+
plasmid_46;5566-,7477+,165+
