plasmid_0;90+,168-,175+,192-,62-,140+,115+
plasmid_1;174+,80-,168+,181+,86+,123+,77+,155+,96-,133+,125+
plasmid_2;57+,133+,118-,141-,53-,141-,21-,141-,72-,98-,140+,60-,141-,22+,143-,131+,158-,148+,177-,150-,134+,162-,152+,135-,175-,168+,181+,170+,173+,124-,173-
plasmid_3;174+,126+
plasmid_4;103+,167+,88-,171-,149+,130-,178-,150-,164-
plasmid_5;174+,121+,155-,156+,152-,162+,73-
plasmid_6;75+
plasmid_7;174+,113+,192+,175-,168+,181+,170+,173+
plasmid_8;170-,181-,168-,175+,112+
plasmid_9;85+
plasmid_10;25+,179-,150-,59-,50+
plasmid_11;139+
plasmid_14;109+
plasmid_15;83+
plasmid_16;66+
plasmid_18;111+
plasmid_20;160-,152+,95+
plasmid_27;182-,185-,157+,153+,150+
plasmid_30;146+,154+
