plasmid_0;491+,178-,491+,138+,242+
plasmid_1;229+,256+,374+,109+,213-,182-,133+,187+,17-,481-,222-,399+
plasmid_2;229+,256+,374+,109+,213-,182-,133+,187+,421-,354-,183+,240-,263+,188-,442+,182-,295-,42-,386-,252-,407-,240-
plasmid_3;229+,257+
plasmid_4;257+
plasmid_5;397-,181+,112+,242+
plasmid_6;175+,389+,430-
plasmid_7;333+,184+,333-
plasmid_8;365-,454-,373+,459-,249-,189+,217-
plasmid_9;337-,260-,272-,166-,407+,251+,386+,200+,318+,247+,351+
plasmid_10;337-,259-,272-,94+,178+,149+,422+,427-,477+,422+,422+
plasmid_11;309-,392-,361+,118+,197-,129-,333-
plasmid_12;234+
plasmid_13;102+,426+
plasmid_14;389-,167+,378-,214-
plasmid_15;218-,315+,289+,220+,340-,215-,378+,164-,168-,79+,205+
plasmid_16;75+
plasmid_17;448-,426-,248-,163+,222-,441+,412+,134+,433+,463-,480-
plasmid_18;448-,426-,111-,178+,479+,117-,235-,172+,300-,227+,369+,312+,394-,306-
plasmid_19;309-,391-,361+,195+,295+,182+
plasmid_20;195+,295+
plasmid_21;177-,5+
plasmid_22;128+
plasmid_23;347+,144+,347-
plasmid_24;296+,377-,384+,408-,304+,271-,343+,141-,177+,416-,82+
plasmid_25;480+,463+,432-,84+
plasmid_26;480+,463+,432-,121+,432+
plasmid_27;155+,188+,263-,13+,388+,180+,178+,479+,382-,254+,179-,312+,393+,306-
plasmid_28;480+,463+,432-,18+,483+,222-,399+
plasmid_29;218-,316+,289+,219-,340-,214+,378+
plasmid_30;354-,212-,177+,416-,151+,311-,279-,275+,403+,385+,209+
plasmid_31;14+,448+
plasmid_32;253+,72-,323+,440+
plasmid_33;253+,24+,434-,463-,480-
plasmid_34;295+
plasmid_35;490+,426+,448+,470+,232+,423+,16-
plasmid_36;448+,470+,232+
plasmid_37;227-,300+,235+,78-,224-,233+,419-,444+,143-,232+
plasmid_38;232+
plasmid_39;350-,254+,461-,97+,426+
plasmid_40;289+,219-,340-
plasmid_41;263-,131-,188+
plasmid_42;188+,263-
plasmid_43;188+
plasmid_44;426-,25+,300+,235+,122+,224-,333-
plasmid_45;333+,224+,37-,426+
plasmid_46;218+
plasmid_47;480+,463+,429-,8+,417-,349-,181+
plasmid_48;480+,463+,433-,101+,444-,419+,233-,224+,43+,426+
plasmid_49;273-,299+,444-,419+,233-,224+,22+,405-,443-,445+,302+
plasmid_50;174-,233-,224+,125-,426+
plasmid_51;444-,419+,233-,224+,152+,355+
plasmid_52;399-,222+,481+,142-,244+,338-,336+,106+,390-
plasmid_53;480+,463+,432-,59+,244+,338-,336+,202+,426+
plasmid_54;282+,383-,168+
plasmid_55;178+,492-
plasmid_56;426-,126-,197+,396+,437+,352+,342+,474-,197+,314-,426+
plasmid_57;399-,222+,482-,73-,434-,463-,480-
plasmid_58;399-,222+,484-,93+,426+
plasmid_59;399-,222+,483-,6-,412-,255-
plasmid_60;399-,222+,482-,65-
plasmid_61;399-,222+,481+,86+
plasmid_62;399-,222+,482-,34+
plasmid_63;282+,383-
