plasmid_0;221+,339+,115+,147+,172+,218-
plasmid_1;141+,211-,133-,102+,179+
plasmid_2;345-,292-,378-,360-,183+
plasmid_3;349-,277-,343-,317+,297+,329+,131+,329-
plasmid_4;387+,396-,123+,329-,297-
plasmid_5;227+,88+,303-
plasmid_6;386+,358-,174-,369+,383+,122+
plasmid_7;316+,160+,226+,94+,193-,177+,269-,248+
plasmid_8;339+,216-,171-,277+,350+,108+,242-
plasmid_9;247-,269+,178-,193+,111+,226-,161-,316-
plasmid_10;329+,355+,395-,52+,214-,305+,315-,329-,297-,395+,333+,262+,257-,190+,383-,369-,174+,358+,389+
plasmid_11;306+,101+,256+,250+,274-,398-,231+,187-,300-,282+,251-
plasmid_12;144+,329-,297-,395+,333+,357+,343+,277+,350+
plasmid_13;387+,351-,116+,290+,198+,220-,85+,139-,64+,138-,175+,316+
plasmid_14;341-,104+,321+,204-,407-,307-
plasmid_15;387+,353+,41+,133-,166+,351+,387-
plasmid_16;387+,396-,106+,225-,117+,195-,34-,342+,151-,304-,180-,207-,107-,298+,411+
plasmid_17;387+,351-,62+,256+,249+,274-,399+,231+,219-,300-,281+,251-
plasmid_18;201+,363+,128+,303-
plasmid_19;221+,338+,55+,371+,147-,73-,389-
plasmid_20;321+,204-,418+,207+,180+,99+,202-,242-
plasmid_21;114+,279-,176+
plasmid_22;93+
plasmid_23;350-,277-,343-,357-,333-,29+,298+,413+
plasmid_24;153-,261-,180-,207-,310-,171+,216+,382+,132+,201-
plasmid_25;273+,276-,254-,401+,227+,129+,279-,176+
plasmid_26;49+,370-,396+,387-
plasmid_27;387+,396-,365-,140+,218-
plasmid_28;259+,295+,194+,186+,353-,387-
plasmid_29;387+,351-,120+,396+,387-
plasmid_30;118+,143+,208+,110+,297-,395+,333+,357+,343+,277+,350+
plasmid_31;136+
plasmid_32;179-,9+
plasmid_33;173+,138+,373-
plasmid_34;325-,191-,23+,133-,174+,83+,147+,371-,24-,139-,1-,149-,89+,151+,133+,95-,382-
plasmid_35;201+,363+,238-,147+,371-,51-,139-,70+
plasmid_36;239+,336-,340+,210+,267+,245+,263-,289-,320+,416+,149+,233+,20-,151+,342-,406+
plasmid_37;298-,76-,151+,342-,22+
plasmid_38;223+,12-,151+,342-,148+,146-,78+,185+
plasmid_39;242+,202+,3+,151+,342-,406+
plasmid_40;146+,26-,151+,342-,135+
plasmid_41;232+,90-,151+,342-,31+
plasmid_42;388-,65+,151+,342-,42+
plasmid_43;232+,87+,151+,342-,19-,202-
plasmid_44;406+,46+,207+,180+,13+,278-
plasmid_45;146+,17+
plasmid_46;146+,11-
plasmid_47;146+,364+,191+,325+
plasmid_48;202+,344-,72-,149+,80+
plasmid_49;149+,137-,363-
plasmid_50;296-,194+,184-
plasmid_51;185-,71+,139+,130+,126-
plasmid_52;170+,18+,352+,202-
plasmid_53;170+,77-
plasmid_54;170+,67+
plasmid_55;170+,69+,298+
plasmid_56;170+
plasmid_57;202+,2-,299-
plasmid_58;202+,105-
plasmid_59;202+,352-,6-
plasmid_60;413-,298-,96+,191+,325+
plasmid_61;159-,191+,325+
plasmid_62;280+,79-,191+,325+
plasmid_63;397+,48-,191+,325+
