plasmid_0;101+,55+,98-,60-,49+
plasmid_1;110+,37+,78+,119-,117+,35+,43+,26+,62-
plasmid_2;22-,50-,43+,1-
plasmid_3;12-,95+
plasmid_4;95-,25-,95+
plasmid_5;112+,30+,95+
plasmid_6;95+
plasmid_7;112+,132+,19-
plasmid_8;112+,2+
plasmid_9;112+,13+,161+,92-,177-,74-
plasmid_10;158-,188+,54+,150-,178-,58-,180-,168+,112+,42+,131+
plasmid_11;64+,164+,65+,186+,109-
plasmid_12;64+,163+,65+,184+
plasmid_13;49-,61+,98+,56+,101-
plasmid_14;97+,183-,126-,84+,125-,4-,47-,144+,7+,47+,23-,46+,20+,96-,129+,124+
plasmid_15;46+
