plasmid_0;109+,141+,62-,202-,176+
plasmid_1;164+,78+,192-,173-,187-,201+,188-,147+,190+,191+,140-,17-,164-,167+,68+,146+,93+,151-,103-,146+,96+,126+,149+,190+,192-
plasmid_3;188-,130-,142-,98+,169+,174-,128+,143+,89+,124+,83+,162+,171+,67+,136+,91-,190+,192-,173-,187-,201+,188-,147+,190+,191+,140-,105+,172+
plasmid_4;178+,184+,157+,151-,123+
plasmid_6;135+,188+,201-,187+,173+,192+,190-,71-,201-
plasmid_7;135+,188+,201-,187+,173+,192+,190-,121-,188+
plasmid_8;181-,179-,111+,119-,179+
plasmid_10;175-,199+,180-,172-,107+
plasmid_12;178+,184+,87-,172+,190+,192-,173-,74+,81+,195-,186-,168+
plasmid_13;182+,95+
plasmid_14;175-,199+,116+
plasmid_16;125+
plasmid_18;201-,187+,173+,192+,190-,136+,82+
plasmid_22;114+
plasmid_23;113+
plasmid_39;134+,132-
